Ticker,Trailing P/E,Forward P/E,P/B,PEG Ratio,ROE,ROA,Debt/Equity,Current Ratio,Quick Ratio,Profit Margin,Operating Margin,Gross Margin,Revenue Growth,Earnings Growth,Trailing EPS,Forward EPS,Market Cap,Enterprise Value,Dividend Yield,Payout Ratio,Beta,Sector,Industry,Shares Outstanding,Float Shares,Book Value Per Share,P/S,EV/Revenue,EV/EBITDA,Insider Ownership,Institutional Ownership,Short Ratio,Most Recent Quarter,Earnings Date
LLY,41.842087,26.255041,33.768936,1.58,1.07459,0.20739001,139.015,1.497,0.721,0.34986,0.49386,0.82832,0.555,1.699,28.18,44.90985,1051461156864,1089549238272.0,0.59,0.22129999,0.506,Healthcare,Drug Manufacturers - General,891741406,889324787.0,34.917,14.553297,15.08,30.086,0.00155,0.85253,2.74,2026-03-31,2026-08-05
LMT,27.54372,18.49973,20.177519,1.26,0.76865,0.07569,338.804,1.087,0.901,0.06685,0.090100005,0.1024,0.091,1.61,21.5,32.01074,136477360128,154901217280.0,2.28,0.62119997,0.24,Industrials,Aerospace & Defense,230462118,196092787.0,29.349,1.8185343,2.064,18.697,0.00091,0.75132006,1.33,2025-12-31,2026-04-23
LMT,24.625847,15.858381,15.6251335,1.08,0.6764,0.07226,276.365,1.135,0.91,0.06382,0.110039994,0.09906,0.003,-0.115,20.66,32.08209,117303844864,136106844160.0,2.71,0.65379995,0.113,Industrials,Aerospace & Defense,230563608,197599929.0,32.561,1.5618439,1.812,17.024,0.001,0.75867,2.57,2026-03-29,2026-07-23
LNT,23.194267,19.78071,2.5534675,2.46,0.11299,0.02636,168.08,0.799,0.486,0.18569,0.16729,0.45667,0.09,-0.058,3.14,3.68187,18810275840,30498566144.0,2.86,0.6465,0.598,Utilities,Utilities - Regulated Electric,258276483,256348835.0,28.522,4.3123055,6.992,16.468,0.00156,0.91162,9.94,2025-12-31,2026-04-30
LNT,23.528301,20.303715,2.6036122,2.5,0.113120005,0.02617,159.526,0.688,0.344,0.18583,0.21030001,0.45224,0.05,0.049,3.18,3.68504,19324289024,31049287680.0,2.86,0.64699996,0.54,Utilities,Utilities - Regulated Electric,258277037,257486709.0,28.737,4.3739905,7.028,16.729,0.00154,0.93995005,10.67,2026-03-31,2026-07-30
LOW,18.41231,15.999993,-12.35334,2.32,,0.13119,,1.077,0.106,0.07712,0.08555,0.33476,0.109,-0.11,11.86,13.64813,122300932096,165996052480.0,2.2,0.40080002,0.904,Consumer Cyclical,Home Improvement Retail,560062893,558814488.0,-17.677,1.4173902,1.924,13.387,0.00107,0.81175005,4.75,2026-01-30,2026-05-20
LOW,17.644125,15.487109,-12.631929,1.36,,0.12792,,1.093,0.096,0.075100005,0.11067,0.33293,0.103,-0.007,11.83,13.47766,117097529344,158806376448.0,2.4,0.4057,0.85,Consumer Cyclical,Home Improvement Retail,561000000,559467878.0,-16.524,1.3241234,1.796,12.607,0.00105,0.81067,3.18,2026-05-01,2026-08-19
LRCX,54.94867,37.39305,33.00037,1.92,0.65565,0.21047,44.195,2.256,1.557,0.3022,0.33868998,0.49800998,0.221,0.37,4.87,7.15641,336113631232,332474417152.0,0.39,0.20120001,1.79,Technology,Semiconductor Equipment & Materials,1248771000,1243688502.0,8.109,16.347517,16.171,45.274,0.0028799998,0.88911,2.68,2025-12-28,2026-04-22
LRCX,59.224953,38.766644,37.015594,1.81,0.66762,0.22778,35.282,2.536,1.695,0.30938998,0.35042998,0.49979,0.238,0.408,5.29,8.08169,391803895808,390787432448.0,0.33,0.1909,1.805,Technology,Semiconductor Equipment & Materials,1250571000,1245593727.0,8.464,18.070599,18.024,49.796,0.0027599998,0.88758004,2.12,2026-03-29,2026-07-29
LULU,8.990951,9.005796,2.7991173,0.57,0.34013,0.17206,36.245,2.258,1.058,0.14224,0.22311,0.56601,0.008,-0.185,13.26,13.23814,14252859392,13772907520.0,,0.0,0.899,Consumer Cyclical,Apparel Retail,109318984,106556507.0,42.592,1.2837406,1.241,5.088,0.04717,0.80908996,2.04,2026-02-01,2026-03-17
LULU,9.419433,10.297223,2.7584,0.89,0.32027,0.16045,44.264,2.226,0.936,0.13029,0.11205,0.55695,0.043,-0.35,12.35,11.29722,13209728000,13831006208.0,,0.0,0.878,Consumer Cyclical,Apparel Retail,108437957,104550228.0,42.173,1.179067,1.235,5.39,0.047270004,0.82073,2.02,2026-05-03,2026-06-04
LUV,54.050632,9.443519,2.758398,0.23,0.04812,0.009509999,74.94,0.517,0.401,0.01571,0.05093,0.2204,0.074,0.508,0.79,4.52162,20979277824,23729278976.0,1.69,0.9114,1.184,Industrials,Airlines,491075748,486203370.0,15.48,0.74757785,0.846,13.796,0.00997,0.93639,2.11,2025-12-31,2026-04-22
LUV,32.053333,9.855772,3.4181716,0.36,0.10062,0.01936,93.033,0.478,0.367,0.02829,0.04552,0.23006001,0.128,,1.5,4.87836,23500240896,26568239104.0,1.5,0.48,1.118,Industrials,Airlines,488773713,483695354.0,14.066,0.8136075,0.92,12.006,0.010039999,0.89597,4.52,2026-03-31,2026-07-22
LVS,24.52766,16.193422,24.465195,1.03,0.73263,0.08997,829.059,1.144,1.086,0.124989994,0.2387,0.79980004,0.26,0.293,2.35,3.55947,38728933376,51264020480.0,1.82,0.4255,0.887,Consumer Cyclical,Resorts & Casinos,663618211,311898974.0,2.356,2.975258,3.938,11.309,0.58443,0.42435002,3.04,2025-12-31,2026-04-22
LVS,16.738007,12.380623,25.102379,0.92,0.90455,0.099029996,981.405,0.921,0.865,0.13406,0.25439,0.80095,0.253,0.73,2.71,3.66379,30057228288,42916720640.0,2.43,0.3875,0.824,Consumer Cyclical,Resorts & Casinos,662637325,307077245.0,1.807,2.187571,3.123,8.885,0.51695997,0.42306,3.98,2026-03-31,2026-07-22
LW,21.967134,15.530146,3.558987,1.06,0.17355,0.06337,220.065,1.461,0.573,0.04607,0.109280005,0.2066,0.029,-0.622,2.13,3.01285,6460426240,10423726080.0,3.25,0.69949996,0.455,Consumer Defensive,Packaged Foods,138072803,136751446.0,13.147,0.99116695,1.599,8.941,0.030669998,0.98837996,5.02,2026-02-22,2026-07-24
LYB,,12.250714,2.117117,1.53,-0.06949,0.01688,144.156,1.773,1.021,-0.02471,-0.0091699995,0.08964,-0.092,,-2.48,5.40948,21389918208,32746205184.0,7.24,11.468101,0.437,Basic Materials,Specialty Chemicals,322769286,256927336.0,31.302,0.70937943,1.086,15.028,0.20167999,0.74179,1.26,2025-12-31,2026-05-01
LYB,,8.846924,1.9022052,1.53,-0.060089998,0.017439999,141.24,1.538,0.823,-0.02686,0.03474,0.09227,-0.063,-0.295,-2.12,6.6882,19099174912,30921175040.0,6.96,11.468101,0.362,Basic Materials,Specialty Chemicals,322784773,257407945.0,31.106,0.643655,1.042,13.922,0.2015,0.78109,2.35,2026-03-31,2026-07-31
LYV,,70.149025,135.19862,7.5,0.36701,0.038900003,572.032,0.995,0.825,0.01968,-0.00821,0.25546,0.111,,-0.23,2.23182,36760588288,41237598208.0,,0.0,1.147,Communication Services,Entertainment,234801922,156462831.0,1.158,1.4586722,1.636,21.007,0.32615003,0.83299005,6.56,2025-12-31,2026-02-19
LYV,,83.07404,-298.3775,17.27,0.14927,0.02179,738.269,0.885,0.716,0.00327,-0.09927,0.25868,0.122,,-1.77,2.16939,41939501056,45018001408.0,,0.0,1.107,Communication Services,Entertainment,232712799,156857735.0,-0.604,1.6374738,1.758,30.138,0.32463002,0.85569,8.58,2026-03-31,2026-07-30
MA,31.536598,22.998272,60.238037,1.66,2.09915,0.23719999,256.042,1.035,0.681,0.45646998,0.57733,1.0,0.176,0.242,16.53,22.66692,465227776000,473845760000.0,0.67,0.184,0.831,Financial Services,Credit Services,885216386,883991117.0,8.654,14.187667,14.45,23.065,0.0054699997,0.90433,1.83,2025-12-31,2026-04-30
MA,31.440136,23.850138,71.7529,1.67,2.32076,0.25032,282.059,0.981,0.564,0.45876,0.60836,1.0,0.158,0.212,17.29,22.79232,480316162048,491060199424.0,0.64,0.1823,0.729,Financial Services,Credit Services,877036230,875799481.0,7.576,14.152337,14.469,22.971,0.00114,0.9139,1.77,2026-03-31,2026-07-30
MAA,33.93634,32.88946,2.640606,7.03,0.07645,0.03255,93.305,0.071,0.036,0.2023,0.28384,0.5869,0.01,-0.658,3.77,3.89,15332695040,20482111488.0,4.78,1.6032001,0.789,Real Estate,REIT - Residential,116347636,115775263.0,48.451,6.940616,9.272,16.486,0.00664,0.98802,3.54,2025-12-31,2026-04-29
MAA,40.290913,40.5419,2.792163,7.03,0.06711,0.03188,99.825,0.076,0.044,0.176,0.26567,0.58497,0.008,-0.315,3.3,3.27957,15865670656,21233027072.0,4.6,1.8409,0.728,Real Estate,REIT - Residential,116384802,115120863.0,47.619,7.167504,9.592,17.128,0.00461,0.96983004,3.04,2026-03-31,2026-07-29
MAR,39.69853,29.04611,-26.64481,2.29,,0.09631,,0.427,0.389,0.37252998,0.43972,0.79074997,0.063,0.016,9.52,13.01138,100145610752,116969611264.0,0.71,0.2776,1.097,Consumer Cyclical,Lodging,264931993,230653155.0,-14.184,14.343399,16.753,25.445,0.17803,0.65620005,4.01,2025-12-31,2026-05-06
MAR,38.30962,27.97938,-23.691053,2.18,,0.09765001,,0.46,0.416,0.35969,0.59006,0.79037005,0.126,0.017,9.56,13.08964,96573317120,113525317632.0,0.8,0.28059998,1.106,Consumer Cyclical,Lodging,263688623,228230414.0,-15.459,13.442834,15.803,23.976,0.17882,0.65495,3.35,2026-03-31,2026-08-03
MAS,17.248705,14.466837,-73.48786,1.49,71.5,0.15489,4230.263,1.805,1.066,0.10711,0.1478,0.35678002,-0.019,-0.059,3.86,4.60225,13556160512,16385160192.0,1.92,0.32119998,1.291,Industrials,Building Products & Equipment,202913475,202756007.0,-0.906,1.7926687,2.167,11.588,0.0021799998,1.04782,3.5,2025-12-31,2026-04-22
MAS,19.467823,16.690859,-65.541664,1.99,84.57143,0.15679,12229.63,1.751,1.033,0.109,0.16528,0.35682,0.065,0.2,4.04,4.71216,15866413056,19049412608.0,1.63,0.3094,1.282,Industrials,Building Products & Equipment,201734437,200838736.0,-1.2,2.0662081,2.481,13.156,0.00225,1.0560299,4.48,2026-03-31,2026-07-29
MCD,26.033443,21.71316,-123.6046,2.79,,0.13508001,,0.955,0.743,0.3185,0.45071,0.57407004,0.097,0.082,11.96,14.33969,221323280384,275245727744.0,2.39,0.6,0.532,Consumer Cyclical,Restaurants,710827631,709389876.0,-2.519,8.232222,10.238,18.86,0.00278,0.75566,2.86,2025-12-31,2026-05-07
MCD,22.070074,18.91728,-147.90608,2.57,,0.13561,,1.136,0.869,0.31618,0.44252998,0.57348996,0.094,0.069,12.13,14.15161,190209523712,243934527488.0,2.78,0.5985,0.418,Consumer Cyclical,Restaurants,710505859,709475626.0,-1.81,6.930319,8.888,16.406,0.0025499999,0.77132004,2.28,2026-03-31,2026-08-04
MCHP,,29.602236,6.496742,0.98,-0.010930001,0.011569999,82.382,2.162,0.927,-0.01574,0.13196,0.55407,0.156,,-0.3,2.66061,42619830272,47773728768.0,2.31,3.1772,1.474,Technology,Semiconductors,541135458,529565982.0,12.123,9.747468,10.926,48.754,0.02088,0.99924004,3.31,2025-12-31,2026-02-05
MCHP,368.0,19.492887,6.822855,0.29,0.03405,0.02226,87.715,2.092,0.999,0.048800003,0.17068,0.57735,0.351,,0.22,4.15331,43961958400,49288638464.0,2.25,8.2727,1.727,Technology,Semiconductors,543008370,531882770.0,11.866,9.32761,10.458,40.43,0.01781,1.00722,2.88,2026-03-31,2026-05-07
MCK,24.996538,19.637754,-82.09798,1.05,,0.0433,,0.876,0.458,0.01091,0.01545,0.03453,0.114,0.38,34.66,44.11808,106934378496,113095680000.0,0.38,0.0883,0.423,Healthcare,Medical Distribution,122487456,122325773.0,-10.553,0.2687077,0.284,19.078,0.00096000003,0.91527003,3.18,2025-12-31,2026-05-07
MCK,21.92833,16.712915,-46.485634,1.64,,0.04992,,0.854,0.477,0.0117999995,0.022090001,0.03601,0.06,0.372,38.37,50.3437,98508046336,107287486464.0,0.39,0.082600005,0.315,Healthcare,Medical Distribution,117077745,120015331.0,-18.1,0.2441763,0.266,15.585,0.00051,0.95492995,3.68,2026-03-31,2026-08-05
MCO,33.334553,24.401955,19.941753,1.99,0.62078,0.13834,176.813,1.74,1.532,0.31861,0.42139,0.74435997,0.13,0.576,13.66,18.66039,81054064640,85871558656.0,0.9,0.2751,1.446,Financial Services,Financial Data & Stock Exchanges,178003875,163718820.0,22.834,10.501952,11.126,22.979,0.13986,0.792,2.25,2025-12-31,2026-04-22
MCO,36.62079,27.390078,29.805134,2.31,0.71361,0.14818,235.539,1.157,0.99,0.31691,0.45743,0.74432,0.081,0.078,13.95,18.65128,89235202048,95277203456.0,0.81,0.2762,1.335,Financial Services,Financial Data & Stock Exchanges,174676438,160019338.0,17.14,11.334332,12.102,24.981,0.14247,0.80896,2.71,2026-03-31,2026-07-22
MDLZ,30.291006,17.030277,2.839641,0.94,0.09332,0.03243,84.848,0.592,0.319,0.0636,0.09527001,0.28375,0.093,-0.604,1.89,3.36166,73477890048,93281665024.0,3.49,1.0265,0.389,Consumer Defensive,Confectioners,1283456590,1278166772.0,20.161,1.9066843,2.421,18.694,0.00206,0.88401,3.83,2025-12-31,2026-04-28
MDLZ,30.19802,18.069897,3.0408773,1.0,0.101610005,0.03426,83.793,0.542,0.294,0.06638,0.093059994,0.28771,0.082,0.413,2.02,3.37578,78302633984,98454634496.0,3.28,0.97519994,0.408,Consumer Defensive,Confectioners,1283649766,1280068383.0,20.06,1.9922307,2.505,18.876,0.0023700001,0.90834,3.67,2026-03-31,2026-07-28
MDT,21.949722,12.960858,2.058739,1.35,0.0939,0.04567,57.06,2.535,1.553,0.13,0.20007,0.65159,0.087,-0.118,3.58,6.06287,100887683072,120786681856.0,3.61,0.79050004,0.632,Healthcare,Medical Devices,1283884964,1281484099.0,38.169,2.843188,3.404,12.795,0.00298,0.89475995,1.7,2026-01-23,2026-06-03
MDT,22.30563,12.989891,2.1533206,1.64,0.098409995,0.04917,58.214,2.126,1.361,0.13203,0.22045,0.65309,0.099,0.183,3.73,6.40498,106499751936,127037759488.0,3.46,0.7614,0.583,Healthcare,Medical Devices,1280045190,1277523501.0,38.638,2.9287138,3.494,12.574,0.00306,0.89524,1.64,2026-04-24,2026-06-03
MET,16.577496,7.1351485,1.8018185,0.41,0.12020001,0.00458,225.974,1.895,1.595,0.04384,0.0467,0.23363,0.276,-0.342,4.71,10.94301,51446259712,91156365312.0,2.91,0.4772,0.733,Financial Services,Insurance - Life,652053867,544549746.0,43.334,0.6674484,1.183,15.29,0.16440001,0.77249,3.48,2025-12-31,2026-05-06
MET,18.181818,8.533663,2.2224324,0.5,0.13014,0.00453,178.019,2.086,1.754,0.04665,0.09919,0.23754999,0.027,0.359,5.17,11.0152,60483059712,82816057344.0,2.52,0.4391,0.778,Financial Services,Insurance - Life,643436779,537494913.0,42.296,0.7795816,1.067,13.935,0.16416,0.78431,3.58,2026-03-31,2026-08-05
META,29.324957,19.332428,8.018797,1.13,0.30238,0.16212,39.164,2.599,2.423,0.30084,0.41314998,0.81999,0.238,0.107,23.48,35.61632,1747831357440,1745214373888.0,0.3,0.08939999,1.309,Communication Services,Internet Content & Information,2196045588,2185080601.0,85.867,8.697149,8.684,17.128,0.00121,0.78485,1.65,2025-12-31,2026-04-29
META,23.474201,17.782232,6.7283597,0.94,0.32930002,0.16395001,35.608,2.348,2.11,0.32837,0.40617,0.81941,0.331,0.624,27.52,36.32896,1639846903808,1645435813888.0,0.33,0.0764,1.246,Communication Services,Internet Content & Information,2196045588,2192690050.0,96.013,7.628508,7.655,15.053,0.00103,0.79897004,1.82,2026-03-31,2026-07-29
MGM,50.776318,16.59942,4.1022644,1.05,0.1489,0.019989999,963.089,1.234,1.03,0.01174,0.07059,0.44419,0.06,1.157,0.76,2.32478,10554613760,39999524864.0,,0.0,1.351,Consumer Cyclical,Resorts & Casinos,255828519,185537075.0,9.407,0.6018249,2.281,16.988,0.27405,0.72655,4.94,2025-12-31,2026-04-29
MGM,63.19178,20.603315,4.850174,1.23,0.13488,0.01844,951.186,1.335,1.1,0.010299999,0.06856,0.4416,0.042,-0.059,0.73,2.23896,11802417152,41889624064.0,,0.0,1.291,Consumer Cyclical,Resorts & Casinos,255851235,185522848.0,9.511,0.6662266,2.365,18.422,0.2741,0.68543,3.63,2026-03-31,2026-07-29
MKC,7.6459017,13.986349,1.7955035,1.79,0.25347,0.048779998,65.158,0.758,0.293,0.23117,0.14344,0.38181,0.167,5.283,6.1,3.33468,12538846208,18002630656.0,4.07,0.3,0.641,Consumer Defensive,Packaged Foods,253986983,265317537.0,25.976,1.7638732,2.532,13.263,0.00026,0.94697,0.0,2026-02-28,2026-06-25
MKC,8.602329,15.644291,1.9869331,2.23,0.24728,0.05136,65.143,0.781,0.291,0.21912001,0.17422001,0.38853002,0.167,-0.142,6.01,3.30472,13899625472,19079624704.0,3.71,0.3095,0.626,Consumer Defensive,Packaged Foods,254055150,265437137.0,26.02,1.881939,2.583,13.145,0.00026,0.94236,0.0,2026-05-31,2026-06-25
MLM,38.020782,26.676401,3.7394269,3.2,0.10159001,0.049889997,59.866,3.568,0.883,0.18488,0.23091999,0.30797002,0.086,-0.041,16.36,23.31724,37515300864,43457298432.0,0.53,0.1983,1.188,Basic Materials,Building Materials,60256208,59804219.0,166.341,6.100049,7.066,20.606,0.0076599997,1.0102401,3.14,2025-12-31,2026-04-30
MLM,35.205887,24.474792,2.9908137,2.74,0.0947,0.04775,50.35,2.279,1.018,0.39905998,0.12702,0.29748,0.172,12.208,15.98,22.98651,33781225472,39198224384.0,0.59,0.2056,1.101,Basic Materials,Building Materials,60045900,59632184.0,188.106,5.319878,6.173,18.577,0.0080699995,1.00994,3.62,2026-03-31,2026-07-30
MMM,25.758333,16.447124,17.429796,1.5,0.75501,0.075840004,276.638,1.708,1.195,0.13027,0.12408,0.39915,0.02,-0.199,6.0,9.39678,81401487360,86645481472.0,2.02,0.48669997,1.158,Industrials,Conglomerates,522396178,525825678.0,8.867,3.2628462,3.473,14.403,0.00098,0.7721,1.78,2025-12-31,2026-04-21
MMM,30.797688,16.84514,25.549871,1.69,0.71458,0.08118,396.497,1.594,1.06,0.11137,0.23316999,0.39714,0.013,-0.397,5.19,9.48879,83367313408,90724311040.0,1.95,0.5723,1.081,Industrials,Conglomerates,521567261,520670165.0,6.256,3.3314943,3.625,14.539,0.00098,0.77444,2.43,2026-03-31,2026-07-21
MNST,39.54639,30.242826,9.091125,2.21,0.26815,0.17958,0.8,3.703,3.028,0.22973,0.31315002,0.55848,0.176,0.666,1.94,2.5368,75052933120,72353734656.0,,0.0,0.509,Consumer Defensive,Beverages - Non-Alcoholic,977906022,698769003.0,8.439,9.048689,8.723,27.216,0.28488,0.69377,4.16,2025-12-31,2026-05-07
MNST,47.10145,37.60225,10.925594,2.83,0.26654,0.17725,1.082,3.257,2.682,0.23108,0.31019,0.55471003,0.269,0.289,2.07,2.59293,95355789312,92465266688.0,,0.0,0.527,Consumer Defensive,Beverages - Non-Alcoholic,978008110,700556989.0,8.924,10.844419,10.516,32.763,0.28293,0.71796,3.27,2026-03-31,2026-05-07
MO,15.575243,11.036241,-30.673996,1.64,,0.27324,,0.648,0.517,0.34495,1.16696,0.87343,-0.005,-0.629,4.12,5.81448,107285700608,128570703872.0,6.61,1.0097001,0.447,Consumer Defensive,Tobacco,1671313564,1668487415.0,-2.092,5.3272605,6.384,8.236,0.0013600001,0.63701,4.3,2025-12-31,2026-04-30
MO,15.492693,12.626718,-38.61082,1.7,,0.27609,,0.619,0.454,0.39518002,0.62294996,0.87378997,0.053,1.063,4.79,5.87722,123922620416,145043636224.0,5.71,0.8768,0.494,Consumer Defensive,Tobacco,1669891235,1666534754.0,-1.922,6.081197,7.118,9.187,0.00125,0.63635,5.95,2026-03-31,2026-07-30
MOH,16.700672,18.168602,1.8671664,1.48,0.11022,0.03142,99.435,1.688,1.599,0.010829999,-0.01495,0.09354,0.071,,8.92,8.19931,7760007168,3461955072.0,,0.0,0.554,Healthcare,Healthcare Plans,52091073,50657460.0,79.784,0.17813298,0.079,3.838,0.014579999,1.04639,1.8,2025-12-31,2026-04-22
MOH,60.259357,24.246681,2.872346,2.15,0.04482,0.0201,96.74,1.628,1.548,0.0043599997,0.0171,0.088570006,-0.043,-0.95,3.74,9.29488,11741776896,6437776896.0,,0.0,0.743,Healthcare,Healthcare Plans,52100000,48487386.0,78.462,0.27245632,0.149,10.122,0.01422,1.1231301,3.02,2026-03-31,2026-07-22
MOS,14.452941,10.1006365,0.64532226,1.45,0.048249997,0.02844,43.154,1.315,0.398,0.04486,0.02791,0.1578,0.056,,1.7,2.43252,7809492480,12953304064.0,3.58,0.5176,0.962,Basic Materials,Agricultural Inputs,317846644,315882806.0,38.074,0.6479616,1.075,5.736,0.00296,0.95837,1.63,2025-12-31,2026-02-24
MOS,158.07143,11.81054,0.5959016,2.02,0.0059399996,0.02,48.19,1.246,0.359,0.0036199999,0.00791,0.13307999,0.144,,0.14,1.87375,7033946112,12668446720.0,3.98,6.2857,0.825,Basic Materials,Agricultural Inputs,317846644,315901423.0,37.137,0.56590736,1.019,6.356,0.00341,0.94149,2.87,2026-03-31,2026-08-04
MPC,16.151928,11.493078,3.640871,0.83,0.24193001,0.04775,142.647,1.259,0.711,0.03039,0.06287,0.10308,-0.012,3.507,13.23,18.59293,62983024640,100441022464.0,1.79,0.2821,0.577,Energy,Oil & Gas Refining & Marketing,294496878,293920786.0,58.692,0.47293785,0.754,10.605,0.00318,0.77225995,2.15,2025-12-31,2026-05-05
MPC,20.579329,12.36854,5.4672337,1.55,0.27458,0.051459998,146.523,1.176,0.687,0.03407,0.03556,0.10739,0.088,,15.19,25.2738,91259396096,130108391424.0,1.25,0.2515,0.52,Energy,Oil & Gas Refining & Marketing,291936635,291063744.0,57.177,0.67129153,0.957,12.684,0.00322,0.78445,2.84,2026-03-31,2026-08-04
MPWR,113.649376,56.6469,20.252544,2.42,0.19173999,0.11813,0.683,5.912,4.094,0.22272,0.26617,0.55179,0.208,-0.862,12.92,25.9211,72122417152,70889971712.0,0.54,0.48520002,1.478,Technology,Semiconductors,49118000,47190610.0,72.502,25.846077,25.404,90.751,0.03861,1.01786,3.88,2025-12-31,2026-04-30
MPWR,94.32063,42.93365,17.527922,1.72,0.19574,0.121300004,0.543,4.787,3.428,0.22984,0.29986998,0.55175,0.261,0.395,13.91,30.55878,64458559488,63111417856.0,0.61,0.4782,1.71,Technology,Semiconductors,49130000,47345598.0,74.852,21.79797,21.342,73.625,0.036730003,1.01613,1.98,2026-03-31,2026-07-30
MRK,16.355768,12.222726,5.601186,3.64,0.36882,0.12042,95.959,1.536,0.963,0.28078,0.32773998,0.77212,0.05,-0.193,7.28,9.74169,294387712000,330412720128.0,2.86,0.45049998,0.275,Healthcare,Drug Manufacturers - General,2469879206,2468386728.0,21.258,4.5282755,5.082,11.352,0.00064000004,0.81378996,2.69,2025-12-31,2026-04-30
MRK,36.01695,13.203829,6.863695,11.81,0.18944,0.12578,106.936,1.299,0.696,0.13586001,0.38604,0.76725996,0.049,,3.54,9.65629,314902609920,358370607104.0,2.67,0.9352,0.205,Healthcare,Drug Manufacturers - General,2469824415,2465699808.0,18.576,4.7880826,5.449,12.141,0.00058,0.82182,2.48,2026-03-31,2026-08-04
MRNA,,-11.642498,2.4469345,,-0.28868,-0.14511,15.087,3.293,3.061,-1.4516499,-1.26401,-1.05761,-0.298,,-7.26,-4.61413,21304645632,16722146304.0,,0.0,1.336,Healthcare,Biotechnology,396586862,368427140.0,21.954,10.95918,8.602,-5.849,0.07316,0.77017,7.11,2025-12-31,2026-05-01
MRNA,,-15.033096,3.312969,,-0.36556998,-0.13093,17.522,2.409,2.235,-1.4355099,-1.3110499,-0.69888,2.602,,-8.14,-4.11226,24529328128,20622325760.0,,0.0,0.942,Healthcare,Biotechnology,396786259,370062704.0,18.66,11.024418,9.268,-8.97,0.0731,0.78856003,6.2,2026-03-31,2026-07-31
MRSH,22.7725,16.13975,6.029455,1.76,0.27571,0.07271,151.634,1.112,0.508,0.14264,0.24339001,0.43853,0.076,-0.154,8.0,11.28766,87773315072,108850323456.0,2.17,0.4394,0.603,Financial Services,Insurance Brokers,481794501,480826094.0,30.215,3.189785,3.956,14.262,0.00107,0.95154,2.43,2026-03-31,2026-07-21
MRVL,64.838486,30.435202,9.069409,1.06,0.16028,0.03808,28.97,3.278,2.51,0.28986,0.14479999,0.51502997,0.276,-0.804,2.91,6.1994,169348677632,166490865664.0,0.13,0.0825,2.197,Technology,Semiconductors,875766423,872044380.0,20.804,19.427181,19.099,61.39,0.00693,0.86752,0.49,2026-05-02,2026-05-27
MS,20.214674,17.555769,3.3722687,2.68,0.16388,0.0127,502.246,1.961,1.53,0.24753,0.40616,0.87388,0.163,0.319,11.04,12.71206,352002670592,275366805504.0,1.81,0.35549998,1.221,Financial Services,Capital Markets,1577284817,1196338988.0,66.178,4.810488,3.763,,0.24311,0.62775004,0.0,2026-03-31,2026-07-15
MS,17.42118,16.009306,3.256369,2.08,,,502.246,,,0.25897,0.41567,0.87641,0.28,0.624,12.37,13.46092,338766004224,265820995584.0,2.13,0.3231,1.218,Financial Services,Capital Markets,1572000000,1191072960.0,66.178,4.352752,3.415,,0.24402,0.62906,0.0,2026-06-30,2026-10-14
